ENSG00000248643 	 ENST00000412278 	 ENSE00002767281
ENSG00000164118 	 ENST00000503780 	 ENSE00001081601
ENSG00000164118 	 ENST00000503780 	 ENSE00002058980
ENSG00000164118 	 ENST00000396791 	 ENSE00001556503
ENSG00000164118 	 ENST00000396791 	 ENSE00001547096
ENSG00000164118 	 ENST00000396791 	 ENSE00001557683
ENSG00000164118 	 ENST00000396791 	 ENSE00001081602
ENSG00000164118 	 ENST00000396791 	 ENSE00001081609
ENSG00000164118 	 ENST00000396791 	 ENSE00001081599
ENSG00000164118 	 ENST00000396791 	 ENSE00001081605
ENSG00000164118 	 ENST00000396791 	 ENSE00002853211
ENSG00000164118 	 ENST00000396791 	 ENSE00002763457
ENSG00000164118 	 ENST00000396791 	 ENSE00001081603
ENSG00000164118 	 ENST00000396791 	 ENSE00001081601
ENSG00000164118 	 ENST00000396791 	 ENSE00001549127
ENSG00000164118 	 ENST00000396791 	 ENSE00001526263
ENSG00000164118 	 ENST00000396791 	 ENSE00002036659
ENSG00000164118 	 ENST00000296519 	 ENSE00001081600
ENSG00000164118 	 ENST00000296519 	 ENSE00001081602
ENSG00000164118 	 ENST00000296519 	 ENSE00001081609
ENSG00000164118 	 ENST00000296519 	 ENSE00001081599
ENSG00000164118 	 ENST00000296519 	 ENSE00001081605
ENSG00000164118 	 ENST00000296519 	 ENSE00002853211
ENSG00000164118 	 ENST00000296519 	 ENSE00002763457
ENSG00000164118 	 ENST00000296519 	 ENSE00001081603
ENSG00000164118 	 ENST00000296519 	 ENSE00001081601
ENSG00000164118 	 ENST00000296519 	 ENSE00001391229
ENSG00000164118 	 ENST00000457424 	 ENSE00002079882
ENSG00000164118 	 ENST00000457424 	 ENSE00001547096
ENSG00000164118 	 ENST00000457424 	 ENSE00001557683
ENSG00000164118 	 ENST00000457424 	 ENSE00001081602
ENSG00000164118 	 ENST00000457424 	 ENSE00001081609
ENSG00000164118 	 ENST00000457424 	 ENSE00001081599
ENSG00000164118 	 ENST00000457424 	 ENSE00001081605
ENSG00000164118 	 ENST00000457424 	 ENSE00002853211
ENSG00000164118 	 ENST00000457424 	 ENSE00002763457
ENSG00000164118 	 ENST00000457424 	 ENSE00001081603
ENSG00000164118 	 ENST00000457424 	 ENSE00001730642
ENSG00000164118 	 ENST00000426172 	 ENSE00001081600
ENSG00000164118 	 ENST00000426172 	 ENSE00001081602
ENSG00000164118 	 ENST00000426172 	 ENSE00001081609
ENSG00000164118 	 ENST00000426172 	 ENSE00001081599
ENSG00000164118 	 ENST00000426172 	 ENSE00001081605
ENSG00000164118 	 ENST00000426172 	 ENSE00002853211
ENSG00000164118 	 ENST00000426172 	 ENSE00002763457
ENSG00000164118 	 ENST00000426172 	 ENSE00001081603
ENSG00000164118 	 ENST00000426172 	 ENSE00001730642
ENSG00000185758 	 ENST00000541814 	 ENSE00002266673
ENSG00000164323 	 ENST00000458385 	 ENSE00002061385
ENSG00000164323 	 ENST00000458385 	 ENSE00001309457
ENSG00000164323 	 ENST00000458385 	 ENSE00001083483
ENSG00000164323 	 ENST00000458385 	 ENSE00001727232
ENSG00000164323 	 ENST00000458385 	 ENSE00001759082
